clFile,indexNum,actorID,tag,actorMappingTag,name,tlkStringID
dae000_flemeth6013409,Awakened,Awakened,cam_flemeth_m,cam_flemeth_m,cam_flemeth_m,4288953886
dae000_flemeth6013409,3,6,actor2_flemeth,dae000cr_flemeth,dae000cr_flemeth,6013409
dae000_fem_commoner1_mob6174482,1,2,speaker,dae000cr_commoner_f1,dae000cr_commoner_f1,6174482
gen00fl_varric6081256,Awakened,Awakened,actor2,actor2,actor2,6081256
gen00fl_varric6081256,2,4,actor2,gen00fl_varric,gen00fl_varric,6081256
zz_followers_banter6159258,1,2,speaker,gen00fl_carver,gen00fl_carver,6159258
dae000_meredith6154285,Awakened,Awakened,gen00fl_anders,gen00fl_anders,gen00fl_anders,6154285
dae000_meredith6154285,Hench,Hench,gen00fl_anders,gen00fl_anders,gen00fl_anders,6154285
mag160_feynriel6037373,Awakened,Awakened,feynriel,feynriel,feynriel,6037373
mag160_feynriel6037373,6,8,feynriel,mag160cr_feynriel,mag160cr_feynriel,6037373
one350_terath6087131,Awakened,Awakened,actor2,actor2,actor2,6087131
one350_terath6087131,5,7,actor2,one350cr_terath,one350cr_terath,6087131
mrl000_marethari6129327,Awakened,Awakened,merrill,merrill,merrill,6129327
mrl000_marethari6129327,5,7,merrill,gen00fl_merrill,gen00fl_merrill,6129327
mrl000_marethari6068818,Awakened,Awakened,marethari,marethari,marethari,6068818
mrl000_marethari6068818,Awakened,Awakened,player,player,player,4288898477
mrl000_marethari6068818,3,6,marethari,dae000cr_marethari,dae000cr_marethari,6068818
dae000_keep_noble_sta6161518,1,2,speaker,OWNER,dae021_keep_noble,6161518
gen00fl_varric6105432,1,2,speaker,gen00fl_varric,gen00fl_varric,6105432
dae000_quintus6154712,1,2,quintus,dae000cr_quintus,dae000cr_quintus,6154712
pro000_guard6005643,1,2,speaker,OWNER,pro000cr_guard,6005643
dre000_dougal6130957,Awakened,Awakened,player,player,player,6130957
dre000_dougal6130957,6,8,player,PLAYER,PLAYER,6130957
mag170_thrask6054028,1,2,speaker,mag170cr_thrask,mag170cr_thrask,6054028
gen00fl_fenris6110868,Awakened,Awakened,cam2_1_3,cam2_1_3,cam2_1_3,6110868
gen00fl_fenris6110868,2,4,fenris,gen00fl_fenris,gen00fl_fenris,6110868
gen00fl_anders6125400,Awakened,Awakened,Unknown,Unknown,Unknown,6125400
gen00fl_anders6125400,Awakened,Awakened,anders,anders,anders,4288841895
gen00fl_anders6125400,6,9,anders,gen00fl_anders,gen00fl_anders,6125400
lgt120_orz_bln_official6140192,Awakened,Awakened,follower1_1,follower1_1,follower1_1,6140192
lgt120_orz_bln_official6140192,Awakened,Awakened,follower1_1,follower1_1,follower1_1,4288827103
lgt120_orz_bln_official6140192,7,10,follower1_1,lgt120cr_orz_bln_servant,lgt120cr_orz_bln_servant,6140192
gen00fl_dog6170610,Awakened,Awakened,actor2_dog,actor2_dog,actor2_dog,6170610
gen00fl_dog6170610,2,4,actor2_dog,gen00fl_dog,gen00fl_dog,6170610
lgt311_shw_mer_mettin6156464,Awakened,Awakened,follower1_1,follower1_1,follower1_1,6156464
lgt311_shw_mer_mettin6156464,5,7,follower1_1,lgt311cr_shw_mer_agatha,lgt311cr_shw_mer_agatha,6156464
mag311_emile_de_launcet6064728,Awakened,Awakened,player,player,player,6064728
mag311_emile_de_launcet6064728,8,10,player,PLAYER,PLAYER,6064728
one280_emrys6104279,Awakened,Awakened,Unknown,Unknown,Unknown,6104279
one280_emrys6104279,6,8,actor2,PLAYER,PLAYER,6104279
nat380_sibling6067988,Awakened,Awakened,actor3_nathaniel,actor3_nathaniel,actor3_nathaniel,6067988
nat380_sibling6067988,6,8,actor3_nathaniel,nat380cr_nathaniel,nat380cr_nathaniel,6067988
mag321_comtesse_de_launcet6043330,Awakened,Awakened,Unknown,Unknown,Unknown,6043330
mag321_comtesse_de_launcet6043330,6,7,comte,mag321cr_comte,mag321cr_comte,6043380
mag321_comtesse_de_launcet6043330,7,8,,mag321cr_dulci,mag321cr_dulci,6043330
qcr220_grey_wardens6060441,Awakened,Awakened,stroud2,stroud2,stroud2,6060441
qcr220_grey_wardens6060441,Awakened,Awakened,stroud2,stroud2,stroud2,4288906854
qcr220_grey_wardens6060441,Awakened,Awakened,player2,player2,player2,4288906854
qcr220_grey_wardens6060441,12,16,stroud2,qcr220cr_stroud,qcr220cr_stroud,6060441
narrative_banter6165536,1,2,speaker,gen00fl_varric,gen00fl_varric,6165536
mrl000_marethari6129236,Awakened,Awakened,merrill,merrill,merrill,6129236
mrl000_marethari6129236,5,7,merrill,gen00fl_merrill,gen00fl_merrill,6129236
follower_banter6171901,1,2,speaker,gen00fl_sebastian,gen00fl_sebastian,6171901
mag210_arianni6031699,Awakened,Awakened,gen00fl_aveline,gen00fl_aveline,gen00fl_aveline,6031699
mag210_arianni6031699,Awakened,Awakened,gen00fl_aveline,gen00fl_aveline,gen00fl_aveline,4288935596
mag210_arianni6031699,Hench,Hench,gen00fl_aveline,gen00fl_aveline,gen00fl_aveline,6031699
gen00fl_anders6112907,Awakened,Awakened,Unknown,Unknown,Unknown,6112907
gen00fl_anders6112907,7,8,,gen00fl_anders,gen00fl_anders,6116818
follower_barks6153592,1,2,speaker,gen00fl_carver,gen00fl_carver,6153592
qun160_vashothlead6061101,Awakened,Awakened,cam_vashoth_pc_cu,cam_vashoth_pc_cu,cam_vashoth_pc_cu,6061101
qun160_vashothlead6061101,6,8,vashoth,qun160cr_vashothlead,qun160cr_vashothlead,6061101
one120_athenril6089428,1,2,speaker,one120cr_athenril,one120cr_athenril,6089428
gen00fl_isabela6075275,Awakened,Awakened,isabella,isabella,isabella,6075275
gen00fl_isabela6075275,Awakened,Awakened,player,player,player,4288892020
gen00fl_isabela6075275,8,11,isabella,gen00fl_isabela,gen00fl_isabela,6075275
gen00fl_isabela6080449,Awakened,Awakened,a_actor2_isabela_lean,a_actor2_isabela_lean,a_actor2_isabela_lean,6080449
gen00fl_isabela6080449,Awakened,Awakened,a_actor2_isabela_lean,a_actor2_isabela_lean,a_actor2_isabela_lean,4288886846
gen00fl_isabela6080449,8,11,a_actor2_isabela_lean,gen00fl_isabela,gen00fl_isabela,6080449
clf260_harley6093562,Awakened,Awakened,Unknown,Unknown,Unknown,6093562
clf260_harley6093562,14,16,player,PLAYER,PLAYER,6093562
zz_mrl_debug6184191,Awakened,Awakened,speaker,speaker,speaker,6184191
zz_mrl_debug6184191,2,4,speaker,PLAYER,PLAYER,6184191
hightown_market_guard_sta6169598,1,2,speaker,dae120cr_hf_guard_1,dae120cr_hf_guard_1,6169598
pro000_captain_wright6004402,Awakened,Awakened,wright,wright,wright,6004402
pro000_captain_wright6004402,7,9,wright,pro000cr_captain_wright,pro000cr_captain_wright,6004402
one120_athenril6088907,Awakened,Awakened,actor2,actor2,actor2,6088907
one120_athenril6088907,5,7,actor2,one120cr_athenril,one120cr_athenril,6088907
gen00fl_aveline6113975,Awakened,Awakened,pc_3,pc_3,pc_3,6113975
gen00fl_aveline6113975,6,8,pc_3,PLAYER,PLAYER,6113975
follower_banter6136647,1,2,speaker,gen00fl_merrill,gen00fl_merrill,6136647
gen00fl_fenris6126840,Awakened,Awakened,Unknown,Unknown,Unknown,6126840
gen00fl_fenris6126840,3,5,player,PLAYER,PLAYER,6126840
dae200_cullen6140515,Awakened,Awakened,cam1_2_2,cam1_2_2,cam1_2_2,6140515
dae200_cullen6140515,Awakened,Awakened,actor2,actor2,actor2,4288826780
dae200_cullen6140515,3,6,actor2,dae200cr_cullen,dae200cr_cullen,6140515
dae150_chandan6148799,1,2,speaker,dae000cr_harshal,dae000cr_harshal,6148799
one100dg_nabil6173814,Awakened,Awakened,gen00fl_aveline,gen00fl_aveline,gen00fl_aveline,6173814
one100dg_nabil6173814,Hench,Hench,gen00fl_aveline,gen00fl_aveline,gen00fl_aveline,6173814
mag320_orsino6071169,Awakened,Awakened,b_cam3_1_1,b_cam3_1_1,b_cam3_1_1,6071169
mag320_orsino6071169,3,5,b_actor3_meredith,dae300cr_meredith,dae300cr_meredith,6071169
qcr000_arishok6060117,Awakened,Awakened,arishok_2,arishok_2,arishok_2,6060117
qcr000_arishok6060117,Awakened,Awakened,pc,pc,pc,4288907178
qcr000_arishok6060117,3,6,arishok_2,dae000cr_arishok,dae000cr_arishok,6060117
gen00fl_dog6109323,Awakened,Awakened,cam_wide,cam_wide,cam_wide,6121433
gen00fl_aveline6139711,Awakened,Awakened,Unknown,Unknown,Unknown,6139711
gen00fl_aveline6139711,5,7,actor2,PLAYER,PLAYER,6139711
one280_merin6104369,Awakened,Awakened,actor2,actor2,actor2,6104369
one280_merin6104369,5,7,actor2,one280cr_merin,one280cr_merin,6104369
dae000_keep_noblewoman_sta6162052,1,2,speaker,dae021_keep_servant_male,dae021_keep_servant_male,6162052
dae000_mother6121067,Awakened,Awakened,cam_pc_gam_ots,cam_pc_gam_ots,cam_pc_gam_ots,6121067
dae000_mother6121067,5,7,carver,gen00fl_carver,gen00fl_carver,6121067
gen00fl_anders6189373,1,2,speaker,gen00fl_anders,gen00fl_anders,6189373
mag370_meredith6046892,Awakened,Awakened,Unknown,Unknown,Unknown,6046892
mag370_meredith6046892,7,8,anders_close,gen00fl_anders,gen00fl_anders,6046892
mag370_meredith6046892,7,8,anders_close,gen00fl_anders,gen00fl_anders,6046895
zz_followers_banter6159198,1,2,speaker,gen00fl_bethany,gen00fl_bethany,6159198
dae000_bodhan_letter6144310,1,2,speaker,dae200cr_bodahn,dae200cr_bodahn,6144310
lgt311_shw_mer_mettin6156524,Awakened,Awakened,actor2,actor2,actor2,6156524
lgt311_shw_mer_mettin6156524,5,7,actor2,lgt311cr_shw_mer_mettin,lgt311cr_shw_mer_mettin,6156524
mrl150_merrill6070831,Awakened,Awakened,gen00fl_bethany,gen00fl_bethany,gen00fl_bethany,6070831
mrl150_merrill6070831,Hench,Hench,gen00fl_bethany,gen00fl_bethany,gen00fl_bethany,6070831
mrl000_marethari6129376,Awakened,Awakened,marethari,marethari,marethari,6129376
mrl000_marethari6129376,2,4,marethari,dae000cr_marethari,dae000cr_marethari,6129376
dae000cr_grand_cleric6124789,Awakened,Awakened,anders,anders,anders,6124789
dae000cr_grand_cleric6124789,6,8,anders,gen00fl_anders,gen00fl_anders,6124789
zz_vault_debug6200338,Awakened,Awakened,speaker,speaker,speaker,6200338
zz_vault_debug6200338,2,4,speaker,PLAYER,PLAYER,6200338
vrc321_housekeeper6085993,Awakened,Awakened,Unknown,Unknown,Unknown,6085993
vrc321_housekeeper6085993,Awakened,Awakened,player,player,player,4288881302
vrc321_housekeeper6085993,7,10,player,PLAYER,PLAYER,6085993
dae000_maren6148419,1,2,speaker,dae000cr_maren,dae000cr_maren,6148419
zz_qun_debug6028272,Awakened,Awakened,speaker,speaker,speaker,6028272
zz_qun_debug6028272,2,4,speaker,PLAYER,PLAYER,6028272
dae300_alistair_king6133571,Awakened,Awakened,gen00fl_anders,gen00fl_anders,gen00fl_anders,6133571
dae300_alistair_king6133571,Hench,Hench,gen00fl_anders,gen00fl_anders,gen00fl_anders,6133571
mag360_thrask6043564,Awakened,Awakened,Unknown,Unknown,Unknown,6043645
mag360_thrask6043564,6,8,,mag360cr_grace,mag360cr_grace,6043564
follower_banter6172709,1,2,speaker,gen00fl_sebastian,gen00fl_sebastian,6172709
mag320_evelina6051880,Awakened,Awakened,actor2,actor2,actor2,6051880
mag320_evelina6051880,5,7,actor2,mag230cr_evelina,mag230cr_evelina,6051880
ave200_donnic6110615,Awakened,Awakened,pc_1,pc_1,pc_1,6110615
ave200_donnic6110615,7,9,pc_1,PLAYER,PLAYER,6110615
one220_yevhen6099030,Awakened,Awakened,yevhen,yevhen,yevhen,6099030
one220_yevhen6099030,7,8,,one220cr_yevhen,one220cr_yevhen,6099030
follower_banter6143390,1,2,speaker,gen00fl_varric,gen00fl_varric,6143390
zz_fol_debug6057004,Awakened,Awakened,speaker,speaker,speaker,6057004
zz_fol_debug6057004,2,4,speaker,PLAYER,PLAYER,6057004
dae000_flemeth6000899,Awakened,Awakened,Unknown,Unknown,Unknown,6000899
dae000_flemeth6000899,7,9,a_actor1_player,PLAYER,PLAYER,6000899
mag291_demon_marethari6028941,Awakened,Awakened,Unknown,Unknown,Unknown,6028941
mag291_demon_marethari6028941,15,17,c_actor1_player,PLAYER,PLAYER,6028941
gen00fl_fenris6113963,Awakened,Awakened,cam1_2_1,cam1_2_1,cam1_2_1,6113963
gen00fl_fenris6113963,3,5,player,PLAYER,PLAYER,6113963
gen00fl_aveline6139533,Awakened,Awakened,Unknown,Unknown,Unknown,6139533
gen00fl_aveline6139533,5,7,actor2,PLAYER,PLAYER,6139533
qun221_viscount6070092,Awakened,Awakened,Unknown,Unknown,Unknown,6070092
qun221_viscount6070092,3,4,,dae200cr_viscount,dae200cr_viscount,6070092
qun221_viscount6070092,3,4,,dae200cr_viscount,dae200cr_viscount,6070101
dae000_keep_guard_2_sta6163808,1,2,speaker,OWNER,dae021_keep_guard_2,6163808
mag131_keran6086286,Awakened,Awakened,gen00fl_merrill,gen00fl_merrill,gen00fl_merrill,6086286
mag131_keran6086286,Hench,Hench,gen00fl_merrill,gen00fl_merrill,gen00fl_merrill,6086286
isa311_party_comments6117814,1,2,speaker,gen00fl_fenris,gen00fl_fenris,6117814
dae000_oldmangossip6175756,1,2,speaker,dae000cr_gossip_old_m1,dae000cr_gossip_old_m1,6175756
gen00fl_aveline6140140,Awakened,Awakened,aveline_2,aveline_2,aveline_2,6140140
gen00fl_aveline6140140,Awakened,Awakened,aveline_2,aveline_2,aveline_2,4288827155
gen00fl_aveline6140140,6,9,aveline_2,gen00fl_aveline,gen00fl_aveline,6140140
gen00fl_isabela6079291,Awakened,Awakened,Unknown,Unknown,Unknown,6079291
gen00fl_isabela6079291,9,11,b_actor1_player,PLAYER,PLAYER,6079291
dae221_viscount_chantry6154260,Awakened,Awakened,speaker,speaker,speaker,6154260
dae221_viscount_chantry6154260,2,4,speaker,dae021cr_sister_colinda,dae021cr_sister_colinda,6154260
lowtown_male_lowlife1_sta6164982,1,2,speaker,dae010_lowlife_m1,dae010_lowlife_m1,6164982
dae000_gen_turn_in_56198675,1,2,speaker,PLAYER,PLAYER,6198675
mag100_cullen6095143,Awakened,Awakened,cam2_3_2b,cam2_3_2b,cam2_3_2b,6095143
mag100_cullen6095143,Awakened,Awakened,cam3_2_2c,cam3_2_2c,cam3_2_2c,4288872152
mag100_cullen6095143,6,9,cullen_facingkeran,mag100cr_cullen,mag100cr_cullen,6095143
follower_banter6160614,1,2,speaker,gen00fl_anders,gen00fl_anders,6160614
qcr221_cut_diplomatic_sol6201291,Awakened,Awakened,isabella,isabella,isabella,6201291
qcr221_cut_diplomatic_sol6201291,6,8,isabella,gen00fl_isabela,gen00fl_isabela,6201291
zz_one_debug6079322,Awakened,Awakened,speaker,speaker,speaker,6079322
zz_one_debug6079322,2,4,speaker,PLAYER,PLAYER,6079322
ser120_ghyslain6118436,Awakened,Awakened,actor1,actor1,actor1,6118436
ser120_ghyslain6118436,5,7,actor1,PLAYER,PLAYER,6118436
montage_subs_demohack6217156,Awakened,Awakened,speaker,speaker,speaker,6217156
montage_subs_demohack6217156,2,4,speaker,a,a,6217156
gen00fl_fenris6126561,Awakened,Awakened,cam1_2_2,cam1_2_2,cam1_2_2,6126561
gen00fl_fenris6126561,9,11,player,PLAYER,PLAYER,6126561
dae000_arishok6068458,Awakened,Awakened,arishok_sitting,arishok_sitting,arishok_sitting,6068458
dae000_arishok6068458,2,4,arishok_sitting,dae000cr_arishok,dae000cr_arishok,6068458
gen00fl_anders6125762,Awakened,Awakened,anders,anders,anders,6125762
gen00fl_anders6125762,Awakened,Awakened,anders,anders,anders,4288841533
gen00fl_anders6125762,6,9,anders,gen00fl_anders,gen00fl_anders,6125762
dae011_corff_sta6142380,Awakened,Awakened,Unknown,Unknown,Unknown,6142380
dae011_corff_sta6142380,6,8,player,PLAYER,PLAYER,6142380
zz_prmpt_debug6198217,Awakened,Awakened,speaker,speaker,speaker,6198217
zz_prmpt_debug6198217,2,4,speaker,PLAYER,PLAYER,6198217
mag321_comte_de_launcet6064930,1,2,speaker,mag321cr_comte,mag321cr_comte,6064930
hightown_market_guard_sta6174748,1,2,speaker,dae000cr_merch_wand,dae000cr_merch_wand,6174748
zz_qun_debug6028281,Awakened,Awakened,speaker,speaker,speaker,6028281
zz_qun_debug6028281,2,4,speaker,PLAYER,PLAYER,6028281
zz_dre_debug6054669,Awakened,Awakened,speaker,speaker,speaker,6054669
zz_dre_debug6054669,2,4,speaker,PLAYER,PLAYER,6054669
qun110_petrice6059150,1,2,speaker,gen00fl_fenris,gen00fl_fenris,6059150
gen00fl_carver6097344,Awakened,Awakened,carver,carver,carver,6097344
gen00fl_carver6097344,2,4,carver,gen00fl_carver,gen00fl_carver,6097344
gen00fl_anders6125622,Awakened,Awakened,Unknown,Unknown,Unknown,6125622
gen00fl_anders6125622,6,8,player,PLAYER,PLAYER,6125622
and100_anders6095847,Awakened,Awakened,a_anders2,a_anders2,a_anders2,6095847
and100_anders6095847,5,7,a_anders2,gen00fl_anders,gen00fl_anders,6095847
dae000cr_grand_cleric6173667,Awakened,Awakened,player,player,player,6173667
dae000cr_grand_cleric6173667,6,8,player,PLAYER,PLAYER,6173667
gen00fl_dog6170432,Awakened,Awakened,cam3_2_3,cam3_2_3,cam3_2_3,6170432
gen00fl_dog6170432,3,5,actor3,gen00fl_isabela,gen00fl_isabela,6170432
rdr111dg_martin6014873,1,2,speaker,rdr111cr_martin,rdr111cr_martin,6014873
mrl000_marethari6129385,1,2,speaker,dae000cr_marethari,dae000cr_marethari,6129385
gen00fl_merrill6122212,Awakened,Awakened,cam_pc_cu,cam_pc_cu,cam_pc_cu,6122212
gen00fl_merrill6122212,3,5,player,PLAYER,PLAYER,6122212
follower_banter6160857,1,2,speaker,gen00fl_aveline,gen00fl_aveline,6160857
zz_ave_debug6134008,Awakened,Awakened,speaker,speaker,speaker,6134008
zz_ave_debug6134008,2,4,speaker,PLAYER,PLAYER,6134008
zz_vault_debug6203233,Awakened,Awakened,speaker,speaker,speaker,6203233
zz_vault_debug6203233,2,4,speaker,PLAYER,PLAYER,6203233
gen00fl_isabela6097013,Awakened,Awakened,Unknown,Unknown,Unknown,6103028
gen00fl_isabela6097013,8,7,b_actor2_isabela,gen00fl_isabela,gen00fl_isabela,6096847
gen00fl_isabela6097013,9,8,b_actor1_player,PLAYER,PLAYER,6097013
and230_mage_girl6135804,Awakened,Awakened,Unknown,Unknown,Unknown,6135804
and230_mage_girl6135804,6,8,player,PLAYER,PLAYER,6135804
ave310_donnic6062088,Awakened,Awakened,cam_aveline_player_ots,cam_aveline_player_ots,cam_aveline_player_ots,6062088
ave310_donnic6062088,6,8,pc_1,PLAYER,PLAYER,6062088
gen00fl_isabela6135707,Awakened,Awakened,Unknown,Unknown,Unknown,6135707
gen00fl_isabela6135707,3,5,b_actor1_player,PLAYER,PLAYER,6135707
gen00fl_anders6125921,Awakened,Awakened,anders,anders,anders,6125921
gen00fl_anders6125921,5,7,anders,gen00fl_anders,gen00fl_anders,6125921
zz_followers_banter6158196,1,2,speaker,gen00fl_anders,gen00fl_anders,6158196
qun120_arishok6051424,Awakened,Awakened,javaris,javaris,javaris,6051424
qun120_arishok6051424,8,10,javaris,qun120cr_javaris,qun120cr_javaris,6051424
follower_banter6148736,1,2,speaker,gen00fl_aveline,gen00fl_aveline,6148736
one130_thug6133091,Awakened,Awakened,actor2,actor2,actor2,6133091
one130_thug6133091,5,7,actor2,one130cr_mekel,one130cr_mekel,6133091
one140cr_charade6139432,Awakened,Awakened,player2,player2,player2,6139432
one140cr_charade6139432,6,8,player2,PLAYER,PLAYER,6139432
qun111_ketojan6019016,Awakened,Awakened,ketojan_pc_ots,ketojan_pc_ots,ketojan_pc_ots,6019016
qun111_ketojan6019016,7,9,ketojan,qun111cr_ketojan,qun111cr_ketojan,6019016
gen00fl_fenris6113932,Awakened,Awakened,cam2_1_1ex,cam2_1_1ex,cam2_1_1ex,6113932
gen00fl_fenris6113932,Awakened,Awakened,cam1_2_1ex,cam1_2_1ex,cam1_2_1ex,4288853363
gen00fl_fenris6113932,3,6,fenris,gen00fl_fenris,gen00fl_fenris,6113932
one110_gustav6089613,Awakened,Awakened,cam_player_ots,cam_player_ots,cam_player_ots,6089613
one110_gustav6089613,6,7,,one110cr_gustav,one110cr_gustav,6089613
one110_gustav6089613,6,7,,one110cr_gustav,one110cr_gustav,6108446
one110_gustav6089613,6,7,,one110cr_gustav,one110cr_gustav,6089616
follower_banter6160946,1,2,speaker,gen00fl_fenris,gen00fl_fenris,6160946
gen00fl_anders6104023,Awakened,Awakened,anders,anders,anders,6104023
gen00fl_anders6104023,5,7,anders,gen00fl_anders,gen00fl_anders,6104023
zz_vault_debug6203322,Awakened,Awakened,speaker,speaker,speaker,6203322
zz_vault_debug6203322,2,4,speaker,PLAYER,PLAYER,6203322
gen00fl_isabela6097293,Awakened,Awakened,c_actor1_player,c_actor1_player,c_actor1_player,6097293
gen00fl_isabela6097293,Awakened,Awakened,c_actor2_isabela,c_actor2_isabela,c_actor2_isabela,4288870002
gen00fl_isabela6097293,8,11,c_actor2_isabela,gen00fl_isabela,gen00fl_isabela,6097293
mag291_vincento6027705,Awakened,Awakened,d_cam2_4_1,d_cam2_4_1,d_cam2_4_1,6027705
mag291_vincento6027705,9,11,d_actor2_wesley,mag291cr_wesley,mag291cr_wesley,6027705
zz_dae_debug6029884,Awakened,Awakened,speaker,speaker,speaker,6029884
zz_dae_debug6029884,2,4,speaker,PLAYER,PLAYER,6029884
zz_vrc_debug6200265,Awakened,Awakened,speaker,speaker,speaker,6200265
zz_vrc_debug6200265,2,4,speaker,PLAYER,PLAYER,6200265
one300_nuncio6182738,Awakened,Awakened,follower2_3,follower2_3,follower2_3,6182738
one300_nuncio6182738,6,8,follower2_3,one300cr_nuncio_guard,one300cr_nuncio_guard,6182738
ser221_gascard6111751,Awakened,Awakened,gascard,gascard,gascard,6111751
ser221_gascard6111751,6,8,gascard,ser221cr_gascard,ser221cr_gascard,6111751
mag360_thrask6043535,Awakened,Awakened,thrask,thrask,thrask,6043535
mag360_thrask6043535,Awakened,Awakened,thrask,thrask,thrask,4288923760
mag360_thrask6043535,Awakened,Awakened,player,player,player,4288923760
mag360_thrask6043535,17,21,thrask,mag360cr_thrask,mag360cr_thrask,6043535
mer320_hubert6083760,Awakened,Awakened,actor2,actor2,actor2,6083760
mer320_hubert6083760,5,7,actor2,mer320cr_hubert,mer320cr_hubert,6083760
gen00fl_isabela6135616,Awakened,Awakened,Unknown,Unknown,Unknown,6135616
gen00fl_isabela6135616,3,4,a_actor2_isabela,gen00fl_isabela,gen00fl_isabela,6135616
gen00fl_fenris6126530,Awakened,Awakened,cam2_1_2,cam2_1_2,cam2_1_2,6126530
gen00fl_fenris6126530,7,9,fenris,gen00fl_fenris,gen00fl_fenris,6126530
isa111_isabela6067118,Awakened,Awakened,a_actor2_isabela,a_actor2_isabela,a_actor2_isabela,6067118
isa111_isabela6067118,Awakened,Awakened,a_actor1_player,a_actor1_player,a_actor1_player,4288900177
isa111_isabela6067118,6,9,a_actor2_isabela,gen00fl_isabela,gen00fl_isabela,6067118
zz_one_debug6074008,Awakened,Awakened,speaker,speaker,speaker,6074008
zz_one_debug6074008,2,4,speaker,PLAYER,PLAYER,6074008
follower_banter6155544,1,2,speaker,gen00fl_anders,gen00fl_anders,6155544
darktown_fem_fereldan_sta6156750,1,2,speaker,dae000cr_fereldan_f,dae000cr_fereldan_f,6156750
pro000_merchant6051557,Awakened,Awakened,cam_pc_cu,cam_pc_cu,cam_pc_cu,6051557
pro000_merchant6051557,Hench,Hench,gen00fl_carver,gen00fl_carver,gen00fl_carver,6051557
lgt110_arl_bann_teagan6115562,Awakened,Awakened,Unknown,Unknown,Unknown,6115562
lgt110_arl_bann_teagan6115562,7,9,actor2,PLAYER,PLAYER,6115562
